"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
71.4504291213758,0.15901068698418,0.343785881490368,0.462528264089389,0.643702538425666,0.995323865777349,"1",0
78.036502553228,-0.050070003068294,0.282910673279179,-0.176981668764701,0.859522788484047,0.995323865777349,"2",0
78.5437069109491,-0.0443320914475356,0.267614065781741,-0.165656806259547,0.868427039903442,0.995323865777349,"3",0
84.2647375738379,-0.16056557186447,0.294636763012158,-0.544961091151563,0.585780278152316,0.995323865777349,"4",0
78.6150173197109,0.349143642993945,0.30027166690433,1.16275919933926,0.244927215326,0.995323865777349,"5",0
71.1955416866605,0.484423069400273,0.336833684423778,1.43816694054509,0.150386692895462,0.995323865777349,"6",0
74.9760359345585,0.425624125616527,0.307034299652653,1.38624292496973,0.165672738298489,0.995323865777349,"7",0
71.3057877607303,0.37057811959799,0.306985216713043,1.2071529813906,0.227373234134352,0.995323865777349,"8",0
73.5549274167537,0.289934037228124,0.31448185874419,0.921942010855277,0.356558824242813,0.995323865777349,"9",0
68.1309468095509,-0.33332840316107,0.347945574541747,-0.957990063819812,0.338067768950612,0.995323865777349,"10",0
76.6933737880723,-0.217465712659304,0.284208746631733,-0.765161928464811,0.444175127013956,0.995323865777349,"11",0
80.9570849782972,0.515338128645181,0.302959662421575,1.70101235433804,0.0889406673310105,0.995323865777349,"12",0
84.253403792711,-0.0709770512793897,0.258955735012183,-0.274089512927955,0.78401583282303,0.995323865777349,"13",0
87.1098791632249,0.0979374126439249,0.296157737798322,0.330693411463787,0.740876079461627,0.995323865777349,"14",0
79.5233182788305,-0.262981662596535,0.239666968893848,-1.09727954507162,0.272519209781582,0.995323865777349,"15",0
79.801780942197,-0.160047259396035,0.322448566047382,-0.496349732169429,0.619647684176332,0.995323865777349,"16",0
77.570666389262,0.0923193631959889,0.323201533849649,0.285640238449287,0.775153681040122,0.995323865777349,"17",0
84.8614313069291,-0.138458351699348,0.294008941864928,-0.47093245130945,0.63768897317543,0.995323865777349,"18",0
81.9931146023586,-0.161716160513233,0.246191533430112,-0.656871332088844,0.511263652988111,0.995323865777349,"19",0
87.5740484471049,-0.0289993495052674,0.238646947651347,-0.121515694169423,0.903282584667772,0.995323865777349,"20",0
61.1999036962657,-0.021702844972522,0.332436431485347,-0.0652841954642344,0.947947725690788,0.995323865777349,"21",0
80.4884431811978,-0.589066909713476,0.285258631361777,-2.06502746963823,0.0389204012362019,0.995323865777349,"22",0
74.2996303494631,0.150682083105516,0.291715386360695,0.516538002967053,0.605478703613427,0.995323865777349,"23",0
83.6459843358593,-0.203252411240724,0.284577569716743,-0.714224987735446,0.475088067893245,0.995323865777349,"24",0
77.2469223789291,-0.0564024671873763,0.290759832089868,-0.193983009214091,0.846189185886471,0.995323865777349,"25",0
83.6961377924868,0.140411169031034,0.253454248089269,0.553990197795305,0.579585554136076,0.995323865777349,"26",0
80.6851455164969,0.303803048791464,0.299666871218541,1.01380258537123,0.310676961410768,0.995323865777349,"27",0
72.6737042546172,0.0289674110164587,0.307057226125655,0.0943388025156083,0.924840027394577,0.995323865777349,"28",0
90.0660163576277,0.3177707012535,0.260875381730928,1.21809386207724,0.223188306100488,0.995323865777349,"29",0
81.8311405400631,-0.130333018037323,0.281265861441191,-0.463380153458736,0.643091901841204,0.995323865777349,"31",0
71.1236313402288,-0.209112221720408,0.292726845679106,-0.714359563555855,0.47500486936318,0.995323865777349,"32",0
71.1296040716421,0.666637873412422,0.360483349876333,1.84928894397236,0.0644161013453965,0.995323865777349,"33",0
83.1283902422591,0.193561469737489,0.255127941310676,0.75868393223847,0.448041650874772,0.995323865777349,"34",0
75.9051496471943,0.135702296911715,0.280230718221143,0.484252039794674,0.628207008538709,0.995323865777349,"35",0
80.9857473498788,-0.393404585898779,0.305240757817871,-1.28883373475803,0.19745589530054,0.995323865777349,"36",0
77.5018730926783,-0.150497705574993,0.312714429999559,-0.481262427113471,0.630329997386077,0.995323865777349,"37",0
74.5482477502226,0.177628985664726,0.31412665030228,0.565469327399619,0.571754581330712,0.995323865777349,"38",0
86.2643055546582,0.427154063062644,0.244101692605606,1.74990209409484,0.0801352092929591,0.995323865777349,"39",0
73.4989890235471,0.396888900307343,0.292205815794651,1.3582512012227,0.174383988875371,0.995323865777349,"40",0
83.4781120125273,0.0733642532855388,0.250930624939716,0.292368670835471,0.770004759317723,0.995323865777349,"41",0
78.9940147274076,-0.215374239829796,0.287469749416438,-0.749206621799353,0.453732678642912,0.995323865777349,"42",0
90.5166364021564,-0.140500864257078,0.234861718967235,-0.59822803339304,0.549687788610374,0.995323865777349,"43",0
61.1842095020007,0.161532299877642,0.338721025053564,0.476888908363742,0.63344123059119,0.995323865777349,"44",0
78.7911531979156,-0.0792346896365672,0.326339103477764,-0.242798637344317,0.808161391233031,0.995323865777349,"45",0
79.1966846069715,-0.134000687978141,0.324653831996238,-0.412749441933876,0.679790196680851,0.995323865777349,"46",0
77.1690733074011,-0.124036357044792,0.256175510783813,-0.48418506775016,0.628254533265022,0.995323865777349,"47",0
81.4059298341711,-0.146204112658394,0.303719772027955,-0.481378316868145,0.630247644512958,0.995323865777349,"48",0
78.6399744600494,-0.0433709236656578,0.269368286537113,-0.161009761851391,0.872085712112172,0.995323865777349,"49",0
77.716037313169,0.196504837213642,0.279937932071295,0.701958594034322,0.482704985946197,0.995323865777349,"50",0
75.9151424778645,0.337260014715121,0.283097473166847,1.1913211762097,0.233527523770745,0.995323865777349,"51",0
72.9573921535308,-0.194007450473374,0.261973503485585,-0.740561346441853,0.458959452092503,0.995323865777349,"52",0
73.2346185130368,-0.111137405467021,0.302269288593551,-0.367676802311409,0.713114239814931,0.995323865777349,"53",0
76.9113975508052,-0.248832571089599,0.271630992425952,-0.916068409084184,0.359631015806305,0.995323865777349,"54",0
94.2639727249307,0.106438609751779,0.269600988115731,0.394800517964307,0.692990112633301,0.995323865777349,"55",0
86.0228518256489,0.129820971590113,0.242832462847673,0.534611270946704,0.592918688220024,0.995323865777349,"56",0
82.6099564743634,-0.245077616785724,0.253305210988249,-0.967519048777457,0.333284623353827,0.995323865777349,"57",0
75.7209276464535,-0.180638219288757,0.341682059926195,-0.528673408629578,0.597032026753794,0.995323865777349,"58",0
76.2069896040181,-0.120376963410089,0.288215077311064,-0.417663657755728,0.6761930470307,0.995323865777349,"59",0
85.6334200601266,0.26236647265827,0.247402053410996,1.06048623704191,0.288923448010948,0.995323865777349,"60",0
81.0380911110557,-0.0566946785168632,0.287734984956342,-0.197037835094907,0.843797929991542,0.995323865777349,"61",0
73.5606921061892,0.141564975847082,0.36663472905659,0.386119929804119,0.699407850381222,0.995323865777349,"62",0
75.6913658520695,-0.200545521396444,0.31299210398668,-0.640736679430668,0.521693778946526,0.995323865777349,"63",0
85.7090718310304,-0.16245374947023,0.223070812996649,-0.728260892977831,0.466453896689642,0.995323865777349,"64",0
78.2693101773324,0.185174025836556,0.300335303862343,0.616557638929555,0.537526542763354,0.995323865777349,"65",0
79.7783989962834,-0.211941247495077,0.239535316704027,-0.884801666874679,0.376263610299177,0.995323865777349,"66",0
82.9887480694067,-0.246822859023496,0.323022146842623,-0.764105066590832,0.444804633234512,0.995323865777349,"67",0
71.2606636409146,0.186604913075192,0.350303094769123,0.532695588082598,0.594244320704934,0.995323865777349,"68",0
74.3269789205373,0.044184386324779,0.329782497773978,0.133980385930188,0.893418084344213,0.995323865777349,"69",0
83.9827183682776,-0.0479480215420093,0.278629649642458,-0.172085137398468,0.863370597095417,0.995323865777349,"70",0
74.0983625277269,0.108632919239481,0.32080686194882,0.338624051180089,0.734892961742579,0.995323865777349,"71",0
86.3467642231292,-0.126696812936094,0.241797094950273,-0.523979880577761,0.600292533623665,0.995323865777349,"73",0
90.1804968627103,-0.0192686694173657,0.269235141172975,-0.0715681813801052,0.942945562699247,0.995323865777349,"74",0
73.2669047649626,0.0710122615025721,0.301297377618678,0.235688282665524,0.813674562867897,0.995323865777349,"75",0
79.8477025476766,-0.172649472479252,0.272009353223845,-0.634718881659828,0.525611776772611,0.995323865777349,"76",0
73.5682579838771,-0.132775826914546,0.277358334283315,-0.478715836167804,0.63214079829195,0.995323865777349,"77",0
89.184466336508,0.247483181211088,0.273246616851237,0.905713615278994,0.365087454104973,0.995323865777349,"78",0
81.6581662595718,-0.259780593936619,0.270706911576652,-0.959637832752788,0.337237521296627,0.995323865777349,"79",0
87.4988094507081,0.085661937311032,0.277287195951609,0.308928571393471,0.757375862312044,0.995323865777349,"80",0
83.266918785291,0.214346711364545,0.253202321662885,0.846543230555078,0.39724976795336,0.995323865777349,"83",0
75.7036965822021,-0.0454872784598278,0.329389493945169,-0.138095717367961,0.890164770394379,0.995323865777349,"84",0
78.5171045139127,-0.0934380297748145,0.324344323358083,-0.288082827556248,0.773283337293312,0.995323865777349,"85",0
74.7391472436627,-0.328252625881762,0.340652130702555,-0.963600683209523,0.335246164172817,0.995323865777349,"86",0
74.4890800062735,0.106691093116319,0.295845987929207,0.360630522195382,0.7183756692341,0.995323865777349,"87",0
77.1699469071715,-0.429299062601432,0.354883030689118,-1.20969171664199,0.226397209537642,0.995323865777349,"88",0
71.4999607874404,-0.0583741903708464,0.265231585811616,-0.220087627166349,0.82580291066556,0.995323865777349,"89",0
64.2444491447635,-0.176579660898095,0.331136649559134,-0.533253148309583,0.593858355073614,0.995323865777349,"90",0
68.4359927506322,0.309251330058872,0.311727880546076,0.992055409086714,0.321170496891825,0.995323865777349,"91",0
80.7715900922947,-0.0314138609129404,0.272124728863616,-0.115439199679219,0.908097009781877,0.995323865777349,"92",0
70.3317297432783,0.0302940942831393,0.355522371921873,0.0852100927414955,0.932094366918552,0.995323865777349,"93",0
82.7257234590641,-0.286156311471401,0.282386604848038,-1.01334945269586,0.310893274195702,0.995323865777349,"94",0
70.4903813060778,0.0191727832559999,0.343673848222988,0.0557877282636877,0.955510911146255,0.995323865777349,"95",0
69.7616927435793,0.118754353865509,0.33346004348107,0.356127686621172,0.721744943755833,0.995323865777349,"96",0
73.6130342364287,-0.150313891590632,0.286035243025786,-0.525508290518875,0.599229891538601,0.995323865777349,"97",0
76.8257186922472,-0.510450230240428,0.283852746277152,-1.79829237847862,0.0721306868877751,0.995323865777349,"98",0
82.6685604157677,-0.155940813619804,0.27586880364822,-0.565271649267944,0.571889009078305,0.995323865777349,"99",0
80.8330017097341,0.11393678162134,0.274446084623509,0.415151783920112,0.67803079291498,0.995323865777349,"100",0
70.675161200333,0.00972393363067452,0.261703247798638,0.037156335324338,0.970360353914811,0.99657344425898,"72",0
70.2092328317376,0.0109188653255312,0.37292320789445,0.0292791252847466,0.976641975373801,0.99657344425898,"82",0
74.5777114948639,-0.00151429172201284,0.304016495282647,-0.00498095249932076,0.996025791335985,0.99924888335159,"30",0
73.3998077686503,0.000306428454782258,0.325508025240592,0.000941385253269159,0.99924888335159,0.99924888335159,"81",0
